sample_id,bacteria,antibiotics,phenotype
SAMN11953957,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11953957,Pseudomonas aeruginosa,colistin,susceptible
SAMN11953957,Pseudomonas aeruginosa,gentamicin,susceptible
SAMN11953957,Pseudomonas aeruginosa,imipenem,resistant
SAMN11953957,Pseudomonas aeruginosa,levofloxacin,susceptible
SAMN11953957,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11953958,Pseudomonas aeruginosa,amikacin,susceptible
SAMN11953958,Pseudomonas aeruginosa,aztreonam,resistant
SAMN11953958,Pseudomonas aeruginosa,cefepime,resistant
SAMN11953958,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11953958,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11953958,Pseudomonas aeruginosa,colistin,susceptible
SAMN11953958,Pseudomonas aeruginosa,doripenem,resistant
SAMN11953958,Pseudomonas aeruginosa,gentamicin,resistant
SAMN11953958,Pseudomonas aeruginosa,imipenem,resistant
SAMN11953958,Pseudomonas aeruginosa,levofloxacin,resistant
SAMN11953958,Pseudomonas aeruginosa,meropenem,resistant
SAMN11953958,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11953959,Pseudomonas aeruginosa,amikacin,susceptible
SAMN11953959,Pseudomonas aeruginosa,aztreonam,resistant
SAMN11953959,Pseudomonas aeruginosa,cefepime,resistant
SAMN11953959,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11953959,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11953959,Pseudomonas aeruginosa,colistin,susceptible
SAMN11953959,Pseudomonas aeruginosa,doripenem,resistant
SAMN11953959,Pseudomonas aeruginosa,gentamicin,susceptible
SAMN11953959,Pseudomonas aeruginosa,imipenem,resistant
SAMN11953959,Pseudomonas aeruginosa,levofloxacin,susceptible
SAMN11953959,Pseudomonas aeruginosa,meropenem,resistant
SAMN11953959,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11953961,Pseudomonas aeruginosa,amikacin,susceptible
SAMN11953961,Pseudomonas aeruginosa,aztreonam,resistant
SAMN11953961,Pseudomonas aeruginosa,cefepime,resistant
SAMN11953961,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11953961,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11953961,Pseudomonas aeruginosa,colistin,susceptible
SAMN11953961,Pseudomonas aeruginosa,doripenem,resistant
SAMN11953961,Pseudomonas aeruginosa,imipenem,resistant
SAMN11953961,Pseudomonas aeruginosa,levofloxacin,resistant
SAMN11953961,Pseudomonas aeruginosa,meropenem,resistant
SAMN11953961,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11953965,Klebsiella pneumoniae,amikacin,susceptible
SAMN11953965,Klebsiella pneumoniae,aztreonam,resistant
SAMN11953965,Klebsiella pneumoniae,cefepime,resistant
SAMN11953965,Klebsiella pneumoniae,cefotaxime,resistant
SAMN11953965,Klebsiella pneumoniae,ceftazidime,resistant
SAMN11953965,Klebsiella pneumoniae,ceftriaxone,resistant
SAMN11953965,Klebsiella pneumoniae,ciprofloxacin,resistant
SAMN11953965,Klebsiella pneumoniae,doripenem,resistant
SAMN11953965,Klebsiella pneumoniae,ertapenem,resistant
SAMN11953965,Klebsiella pneumoniae,gentamicin,susceptible
SAMN11953965,Klebsiella pneumoniae,imipenem,resistant
SAMN11953965,Klebsiella pneumoniae,levofloxacin,resistant
SAMN11953965,Klebsiella pneumoniae,meropenem,resistant
SAMN11953965,Klebsiella pneumoniae,minocycline,susceptible
SAMN11953965,Klebsiella pneumoniae,tetracycline,susceptible
SAMN11953965,Klebsiella pneumoniae,tigecycline,susceptible
SAMN11953965,Klebsiella pneumoniae,tobramycin,susceptible
SAMN11953966,Klebsiella pneumoniae,amikacin,susceptible
SAMN11953966,Klebsiella pneumoniae,aztreonam,resistant
SAMN11953966,Klebsiella pneumoniae,cefepime,resistant
SAMN11953966,Klebsiella pneumoniae,cefotaxime,resistant
SAMN11953966,Klebsiella pneumoniae,ceftazidime,resistant
SAMN11953966,Klebsiella pneumoniae,ceftriaxone,resistant
SAMN11953966,Klebsiella pneumoniae,ciprofloxacin,resistant
SAMN11953966,Klebsiella pneumoniae,doripenem,resistant
SAMN11953966,Klebsiella pneumoniae,ertapenem,resistant
SAMN11953966,Klebsiella pneumoniae,gentamicin,susceptible
SAMN11953966,Klebsiella pneumoniae,imipenem,resistant
SAMN11953966,Klebsiella pneumoniae,levofloxacin,resistant
SAMN11953966,Klebsiella pneumoniae,meropenem,resistant
SAMN11953966,Klebsiella pneumoniae,tetracycline,susceptible
SAMN11953966,Klebsiella pneumoniae,tigecycline,susceptible
SAMN11953967,Klebsiella pneumoniae,amikacin,susceptible
SAMN11953967,Klebsiella pneumoniae,aztreonam,resistant
SAMN11953967,Klebsiella pneumoniae,cefepime,resistant
SAMN11953967,Klebsiella pneumoniae,cefotaxime,resistant
SAMN11953967,Klebsiella pneumoniae,ceftazidime,resistant
SAMN11953967,Klebsiella pneumoniae,ceftriaxone,resistant
SAMN11953967,Klebsiella pneumoniae,ciprofloxacin,resistant
SAMN11953967,Klebsiella pneumoniae,doripenem,resistant
SAMN11953967,Klebsiella pneumoniae,ertapenem,resistant
SAMN11953967,Klebsiella pneumoniae,gentamicin,susceptible
SAMN11953967,Klebsiella pneumoniae,imipenem,resistant
SAMN11953967,Klebsiella pneumoniae,levofloxacin,resistant
SAMN11953967,Klebsiella pneumoniae,meropenem,resistant
SAMN11953967,Klebsiella pneumoniae,tetracycline,susceptible
SAMN11953967,Klebsiella pneumoniae,tigecycline,susceptible
SAMN11953968,Klebsiella pneumoniae,aztreonam,resistant
SAMN11953968,Klebsiella pneumoniae,cefepime,resistant
SAMN11953968,Klebsiella pneumoniae,cefotaxime,resistant
SAMN11953968,Klebsiella pneumoniae,ceftazidime,resistant
SAMN11953968,Klebsiella pneumoniae,ceftriaxone,resistant
SAMN11953968,Klebsiella pneumoniae,ciprofloxacin,resistant
SAMN11953968,Klebsiella pneumoniae,doripenem,resistant
SAMN11953968,Klebsiella pneumoniae,ertapenem,resistant
SAMN11953968,Klebsiella pneumoniae,gentamicin,susceptible
SAMN11953968,Klebsiella pneumoniae,imipenem,resistant
SAMN11953968,Klebsiella pneumoniae,levofloxacin,resistant
SAMN11953968,Klebsiella pneumoniae,meropenem,resistant
SAMN11953968,Klebsiella pneumoniae,tetracycline,susceptible
SAMN11953968,Klebsiella pneumoniae,tigecycline,susceptible
SAMN11953968,Klebsiella pneumoniae,tobramycin,resistant
SAMN11953969,Pseudomonas aeruginosa,amikacin,susceptible
SAMN11953969,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11953969,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11953969,Pseudomonas aeruginosa,colistin,susceptible
SAMN11953969,Pseudomonas aeruginosa,doripenem,resistant
SAMN11953969,Pseudomonas aeruginosa,gentamicin,susceptible
SAMN11953969,Pseudomonas aeruginosa,imipenem,resistant
SAMN11953969,Pseudomonas aeruginosa,levofloxacin,resistant
SAMN11953969,Pseudomonas aeruginosa,meropenem,resistant
SAMN11953969,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11953970,Pseudomonas aeruginosa,amikacin,susceptible
SAMN11953970,Pseudomonas aeruginosa,aztreonam,resistant
SAMN11953970,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11953970,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11953970,Pseudomonas aeruginosa,colistin,susceptible
SAMN11953970,Pseudomonas aeruginosa,doripenem,resistant
SAMN11953970,Pseudomonas aeruginosa,gentamicin,susceptible
SAMN11953970,Pseudomonas aeruginosa,imipenem,resistant
SAMN11953970,Pseudomonas aeruginosa,levofloxacin,resistant
SAMN11953970,Pseudomonas aeruginosa,meropenem,resistant
SAMN11953970,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11953971,Pseudomonas aeruginosa,amikacin,susceptible
SAMN11953971,Pseudomonas aeruginosa,aztreonam,resistant
SAMN11953971,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11953971,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11953971,Pseudomonas aeruginosa,colistin,susceptible
SAMN11953971,Pseudomonas aeruginosa,doripenem,resistant
SAMN11953971,Pseudomonas aeruginosa,gentamicin,resistant
SAMN11953971,Pseudomonas aeruginosa,imipenem,resistant
SAMN11953971,Pseudomonas aeruginosa,levofloxacin,resistant
SAMN11953971,Pseudomonas aeruginosa,meropenem,resistant
SAMN11953971,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11953972,Pseudomonas aeruginosa,amikacin,susceptible
SAMN11953972,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11953972,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11953972,Pseudomonas aeruginosa,colistin,susceptible
SAMN11953972,Pseudomonas aeruginosa,doripenem,resistant
SAMN11953972,Pseudomonas aeruginosa,gentamicin,susceptible
SAMN11953972,Pseudomonas aeruginosa,imipenem,resistant
SAMN11953972,Pseudomonas aeruginosa,levofloxacin,resistant
SAMN11953972,Pseudomonas aeruginosa,meropenem,resistant
SAMN11953972,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11953785,Escherichia coli,ampicillin,resistant
SAMN11953785,Escherichia coli,aztreonam,susceptible
SAMN11953785,Escherichia coli,cefepime,susceptible
SAMN11953785,Escherichia coli,cefotaxime,susceptible
SAMN11953785,Escherichia coli,cefoxitin,susceptible
SAMN11953785,Escherichia coli,ciprofloxacin,resistant
SAMN11953785,Escherichia coli,doripenem,susceptible
SAMN11953785,Escherichia coli,ertapenem,susceptible
SAMN11953785,Escherichia coli,imipenem,susceptible
SAMN11953785,Escherichia coli,levofloxacin,resistant
SAMN11953785,Escherichia coli,meropenem,susceptible
SAMN11953785,Escherichia coli,tetracycline,resistant
SAMN11953977,Enterobacter cloacae,amikacin,susceptible
SAMN11953977,Enterobacter cloacae,aztreonam,resistant
SAMN11953977,Enterobacter cloacae,cefepime,resistant
SAMN11953977,Enterobacter cloacae,cefotaxime,resistant
SAMN11953977,Enterobacter cloacae,ceftazidime,resistant
SAMN11953977,Enterobacter cloacae,ceftriaxone,resistant
SAMN11953977,Enterobacter cloacae,doripenem,susceptible
SAMN11953977,Enterobacter cloacae,ertapenem,resistant
SAMN11953977,Enterobacter cloacae,gentamicin,resistant
SAMN11953977,Enterobacter cloacae,levofloxacin,susceptible
SAMN11953977,Enterobacter cloacae,meropenem,susceptible
SAMN11953977,Enterobacter cloacae,nitrofurantoin,resistant
SAMN11953977,Enterobacter cloacae,tetracycline,resistant
SAMN11953977,Enterobacter cloacae,tigecycline,susceptible
SAMN11953977,Enterobacter cloacae,tobramycin,resistant
SAMN11953985,Klebsiella pneumoniae,amikacin,resistant
SAMN11953985,Klebsiella pneumoniae,aztreonam,resistant
SAMN11953985,Klebsiella pneumoniae,cefepime,resistant
SAMN11953985,Klebsiella pneumoniae,cefotaxime,resistant
SAMN11953985,Klebsiella pneumoniae,ceftazidime,resistant
SAMN11953985,Klebsiella pneumoniae,ceftriaxone,resistant
SAMN11953985,Klebsiella pneumoniae,ciprofloxacin,resistant
SAMN11953985,Klebsiella pneumoniae,colistin,susceptible
SAMN11953985,Klebsiella pneumoniae,doripenem,resistant
SAMN11953985,Klebsiella pneumoniae,ertapenem,resistant
SAMN11953985,Klebsiella pneumoniae,gentamicin,resistant
SAMN11953985,Klebsiella pneumoniae,imipenem,resistant
SAMN11953985,Klebsiella pneumoniae,levofloxacin,resistant
SAMN11953985,Klebsiella pneumoniae,minocycline,susceptible
SAMN11953985,Klebsiella pneumoniae,nitrofurantoin,susceptible
SAMN11953985,Klebsiella pneumoniae,tetracycline,susceptible
SAMN11953985,Klebsiella pneumoniae,tigecycline,susceptible
SAMN11953985,Klebsiella pneumoniae,tobramycin,resistant
SAMN11953986,Klebsiella pneumoniae,amikacin,resistant
SAMN11953986,Klebsiella pneumoniae,aztreonam,resistant
SAMN11953986,Klebsiella pneumoniae,cefepime,resistant
SAMN11953986,Klebsiella pneumoniae,cefotaxime,resistant
SAMN11953986,Klebsiella pneumoniae,ceftazidime,resistant
SAMN11953986,Klebsiella pneumoniae,ceftriaxone,resistant
SAMN11953986,Klebsiella pneumoniae,ciprofloxacin,resistant
SAMN11953986,Klebsiella pneumoniae,colistin,susceptible
SAMN11953986,Klebsiella pneumoniae,doripenem,resistant
SAMN11953986,Klebsiella pneumoniae,ertapenem,resistant
SAMN11953986,Klebsiella pneumoniae,gentamicin,resistant
SAMN11953986,Klebsiella pneumoniae,imipenem,resistant
SAMN11953986,Klebsiella pneumoniae,levofloxacin,resistant
SAMN11953986,Klebsiella pneumoniae,meropenem,resistant
SAMN11953986,Klebsiella pneumoniae,minocycline,resistant
SAMN11953986,Klebsiella pneumoniae,nitrofurantoin,resistant
SAMN11953986,Klebsiella pneumoniae,tetracycline,resistant
SAMN11953986,Klebsiella pneumoniae,tigecycline,susceptible
SAMN11953986,Klebsiella pneumoniae,tobramycin,resistant
SAMN11953987,Klebsiella pneumoniae,amikacin,resistant
SAMN11953987,Klebsiella pneumoniae,aztreonam,resistant
SAMN11953987,Klebsiella pneumoniae,cefepime,resistant
SAMN11953987,Klebsiella pneumoniae,cefotaxime,resistant
SAMN11953987,Klebsiella pneumoniae,ceftazidime,resistant
SAMN11953987,Klebsiella pneumoniae,ceftriaxone,resistant
SAMN11953987,Klebsiella pneumoniae,ciprofloxacin,resistant
SAMN11953987,Klebsiella pneumoniae,colistin,susceptible
SAMN11953987,Klebsiella pneumoniae,doripenem,resistant
SAMN11953987,Klebsiella pneumoniae,ertapenem,resistant
SAMN11953987,Klebsiella pneumoniae,gentamicin,resistant
SAMN11953987,Klebsiella pneumoniae,imipenem,resistant
SAMN11953987,Klebsiella pneumoniae,levofloxacin,resistant
SAMN11953987,Klebsiella pneumoniae,meropenem,resistant
SAMN11953987,Klebsiella pneumoniae,minocycline,resistant
SAMN11953987,Klebsiella pneumoniae,nitrofurantoin,resistant
SAMN11953987,Klebsiella pneumoniae,tigecycline,resistant
SAMN11953987,Klebsiella pneumoniae,tobramycin,resistant
SAMN11953988,Klebsiella pneumoniae,amikacin,susceptible
SAMN11953988,Klebsiella pneumoniae,aztreonam,resistant
SAMN11953988,Klebsiella pneumoniae,cefepime,resistant
SAMN11953988,Klebsiella pneumoniae,cefotaxime,resistant
SAMN11953988,Klebsiella pneumoniae,ceftazidime,resistant
SAMN11953988,Klebsiella pneumoniae,ceftriaxone,resistant
SAMN11953988,Klebsiella pneumoniae,ciprofloxacin,resistant
SAMN11953988,Klebsiella pneumoniae,colistin,susceptible
SAMN11953988,Klebsiella pneumoniae,doripenem,resistant
SAMN11953988,Klebsiella pneumoniae,ertapenem,resistant
SAMN11953988,Klebsiella pneumoniae,gentamicin,resistant
SAMN11953988,Klebsiella pneumoniae,imipenem,resistant
SAMN11953988,Klebsiella pneumoniae,levofloxacin,resistant
SAMN11953988,Klebsiella pneumoniae,meropenem,resistant
SAMN11953988,Klebsiella pneumoniae,minocycline,resistant
SAMN11953988,Klebsiella pneumoniae,nitrofurantoin,resistant
SAMN11953988,Klebsiella pneumoniae,tetracycline,resistant
SAMN11953988,Klebsiella pneumoniae,tigecycline,susceptible
SAMN11953988,Klebsiella pneumoniae,tobramycin,resistant
SAMN11953989,Klebsiella pneumoniae,amikacin,resistant
SAMN11953989,Klebsiella pneumoniae,aztreonam,resistant
SAMN11953989,Klebsiella pneumoniae,cefepime,resistant
SAMN11953989,Klebsiella pneumoniae,cefotaxime,resistant
SAMN11953989,Klebsiella pneumoniae,ceftazidime,resistant
SAMN11953989,Klebsiella pneumoniae,ceftriaxone,resistant
SAMN11953989,Klebsiella pneumoniae,ciprofloxacin,resistant
SAMN11953989,Klebsiella pneumoniae,colistin,susceptible
SAMN11953989,Klebsiella pneumoniae,doripenem,resistant
SAMN11953989,Klebsiella pneumoniae,ertapenem,resistant
SAMN11953989,Klebsiella pneumoniae,gentamicin,resistant
SAMN11953989,Klebsiella pneumoniae,imipenem,resistant
SAMN11953989,Klebsiella pneumoniae,levofloxacin,resistant
SAMN11953989,Klebsiella pneumoniae,meropenem,resistant
SAMN11953989,Klebsiella pneumoniae,minocycline,resistant
SAMN11953989,Klebsiella pneumoniae,nitrofurantoin,resistant
SAMN11953989,Klebsiella pneumoniae,tetracycline,resistant
SAMN11953989,Klebsiella pneumoniae,tigecycline,susceptible
SAMN11953989,Klebsiella pneumoniae,tobramycin,resistant
SAMN11953990,Klebsiella pneumoniae,amikacin,resistant
SAMN11953990,Klebsiella pneumoniae,aztreonam,resistant
SAMN11953990,Klebsiella pneumoniae,cefepime,resistant
SAMN11953990,Klebsiella pneumoniae,cefotaxime,resistant
SAMN11953990,Klebsiella pneumoniae,ceftazidime,resistant
SAMN11953990,Klebsiella pneumoniae,ceftriaxone,resistant
SAMN11953990,Klebsiella pneumoniae,ciprofloxacin,resistant
SAMN11953990,Klebsiella pneumoniae,colistin,susceptible
SAMN11953990,Klebsiella pneumoniae,doripenem,resistant
SAMN11953990,Klebsiella pneumoniae,ertapenem,resistant
SAMN11953990,Klebsiella pneumoniae,gentamicin,resistant
SAMN11953990,Klebsiella pneumoniae,imipenem,resistant
SAMN11953990,Klebsiella pneumoniae,levofloxacin,resistant
SAMN11953990,Klebsiella pneumoniae,nitrofurantoin,resistant
SAMN11953990,Klebsiella pneumoniae,tetracycline,resistant
SAMN11953990,Klebsiella pneumoniae,tigecycline,susceptible
SAMN11953990,Klebsiella pneumoniae,tobramycin,resistant
SAMN11953991,Escherichia coli,amikacin,resistant
SAMN11953991,Escherichia coli,ampicillin,resistant
SAMN11953991,Escherichia coli,aztreonam,resistant
SAMN11953991,Escherichia coli,cefepime,resistant
SAMN11953991,Escherichia coli,cefotaxime,resistant
SAMN11953991,Escherichia coli,ceftazidime,resistant
SAMN11953991,Escherichia coli,ceftriaxone,resistant
SAMN11953991,Escherichia coli,ciprofloxacin,resistant
SAMN11953991,Escherichia coli,doripenem,resistant
SAMN11953991,Escherichia coli,ertapenem,resistant
SAMN11953991,Escherichia coli,gentamicin,resistant
SAMN11953991,Escherichia coli,levofloxacin,resistant
SAMN11953991,Escherichia coli,meropenem,resistant
SAMN11953991,Escherichia coli,nitrofurantoin,susceptible
SAMN11953991,Escherichia coli,tetracycline,resistant
SAMN11953991,Escherichia coli,tobramycin,resistant
SAMN11953992,Klebsiella pneumoniae,amikacin,resistant
SAMN11953992,Klebsiella pneumoniae,aztreonam,resistant
SAMN11953992,Klebsiella pneumoniae,cefepime,resistant
SAMN11953992,Klebsiella pneumoniae,cefotaxime,resistant
SAMN11953992,Klebsiella pneumoniae,ceftazidime,resistant
SAMN11953992,Klebsiella pneumoniae,ceftriaxone,resistant
SAMN11953992,Klebsiella pneumoniae,ciprofloxacin,resistant
SAMN11953992,Klebsiella pneumoniae,colistin,susceptible
SAMN11953992,Klebsiella pneumoniae,doripenem,resistant
SAMN11953992,Klebsiella pneumoniae,ertapenem,resistant
SAMN11953992,Klebsiella pneumoniae,gentamicin,resistant
SAMN11953992,Klebsiella pneumoniae,imipenem,resistant
SAMN11953992,Klebsiella pneumoniae,levofloxacin,resistant
SAMN11953992,Klebsiella pneumoniae,meropenem,resistant
SAMN11953992,Klebsiella pneumoniae,minocycline,resistant
SAMN11953992,Klebsiella pneumoniae,nitrofurantoin,resistant
SAMN11953992,Klebsiella pneumoniae,tetracycline,resistant
SAMN11953992,Klebsiella pneumoniae,tigecycline,susceptible
SAMN11953992,Klebsiella pneumoniae,tobramycin,resistant
SAMN11953993,Staphylococcus aureus,cefoxitin,resistant
SAMN11953993,Staphylococcus aureus,clindamycin,susceptible
SAMN11953993,Staphylococcus aureus,levofloxacin,resistant
SAMN11953993,Staphylococcus aureus,oxacillin,resistant
SAMN11953993,Staphylococcus aureus,penicillin,resistant
SAMN11953993,Staphylococcus aureus,rifampin,susceptible
SAMN11953994,Staphylococcus aureus,cefoxitin,resistant
SAMN11953994,Staphylococcus aureus,clindamycin,resistant
SAMN11953994,Staphylococcus aureus,erythromycin,resistant
SAMN11953994,Staphylococcus aureus,levofloxacin,resistant
SAMN11953994,Staphylococcus aureus,oxacillin,resistant
SAMN11953994,Staphylococcus aureus,penicillin,resistant
SAMN11953994,Staphylococcus aureus,rifampin,susceptible
SAMN11953995,Staphylococcus aureus,cefoxitin,resistant
SAMN11953995,Staphylococcus aureus,clindamycin,susceptible
SAMN11953995,Staphylococcus aureus,erythromycin,resistant
SAMN11953995,Staphylococcus aureus,gentamicin,resistant
