sample_id,bacteria,antibiotics,phenotype
SAMN04901639,Pseudomonas aeruginosa,gentamicin,resistant
SAMN04901639,Pseudomonas aeruginosa,imipenem,resistant
SAMN04901639,Pseudomonas aeruginosa,levofloxacin,resistant
SAMN04901639,Pseudomonas aeruginosa,meropenem,resistant
SAMN04901639,Pseudomonas aeruginosa,piperacillin-tazobactam,resistant
SAMN04901639,Pseudomonas aeruginosa,polymyxin B,susceptible
SAMN04901639,Pseudomonas aeruginosa,tobramycin,resistant
SAMN04901640,Pseudomonas aeruginosa,amikacin,resistant
SAMN04901640,Pseudomonas aeruginosa,aztreonam,resistant
SAMN04901640,Pseudomonas aeruginosa,cefepime,resistant
SAMN04901640,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN04901640,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN04901640,Pseudomonas aeruginosa,colistin,susceptible
SAMN04901640,Pseudomonas aeruginosa,doripenem,resistant
SAMN04901640,Pseudomonas aeruginosa,gentamicin,resistant
SAMN04901640,Pseudomonas aeruginosa,imipenem,resistant
SAMN04901640,Pseudomonas aeruginosa,levofloxacin,resistant
SAMN04901640,Pseudomonas aeruginosa,meropenem,resistant
SAMN04901640,Pseudomonas aeruginosa,piperacillin-tazobactam,resistant
SAMN04901640,Pseudomonas aeruginosa,polymyxin B,susceptible
SAMN04901640,Pseudomonas aeruginosa,tobramycin,resistant
SAMN04901641,Pseudomonas aeruginosa,amikacin,susceptible
SAMN04901641,Pseudomonas aeruginosa,aztreonam,resistant
SAMN04901641,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN04901641,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN04901641,Pseudomonas aeruginosa,colistin,susceptible
SAMN04901641,Pseudomonas aeruginosa,doripenem,susceptible
SAMN04901641,Pseudomonas aeruginosa,gentamicin,susceptible
SAMN04901641,Pseudomonas aeruginosa,imipenem,susceptible
SAMN04901641,Pseudomonas aeruginosa,levofloxacin,resistant
SAMN04901641,Pseudomonas aeruginosa,meropenem,susceptible
SAMN04901641,Pseudomonas aeruginosa,polymyxin B,susceptible
SAMN04901641,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN04901642,Pseudomonas aeruginosa,amikacin,susceptible
SAMN04901642,Pseudomonas aeruginosa,aztreonam,resistant
SAMN04901642,Pseudomonas aeruginosa,cefepime,resistant
SAMN04901642,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN04901642,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN04901642,Pseudomonas aeruginosa,colistin,susceptible
SAMN04901642,Pseudomonas aeruginosa,doripenem,resistant
SAMN04901642,Pseudomonas aeruginosa,gentamicin,susceptible
SAMN04901642,Pseudomonas aeruginosa,imipenem,susceptible
SAMN04901642,Pseudomonas aeruginosa,levofloxacin,resistant
SAMN04901642,Pseudomonas aeruginosa,piperacillin-tazobactam,resistant
SAMN04901642,Pseudomonas aeruginosa,polymyxin B,susceptible
SAMN04901642,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN04901643,Pseudomonas aeruginosa,amikacin,susceptible
SAMN04901643,Pseudomonas aeruginosa,cefepime,susceptible
SAMN04901643,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN04901643,Pseudomonas aeruginosa,colistin,susceptible
SAMN04901643,Pseudomonas aeruginosa,doripenem,susceptible
SAMN04901643,Pseudomonas aeruginosa,gentamicin,susceptible
SAMN04901643,Pseudomonas aeruginosa,imipenem,susceptible
SAMN04901643,Pseudomonas aeruginosa,levofloxacin,susceptible
SAMN04901643,Pseudomonas aeruginosa,meropenem,susceptible
SAMN04901643,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
SAMN04901643,Pseudomonas aeruginosa,polymyxin B,susceptible
SAMN04901643,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN04901644,Pseudomonas aeruginosa,amikacin,resistant
SAMN04901644,Pseudomonas aeruginosa,aztreonam,susceptible
SAMN04901644,Pseudomonas aeruginosa,cefepime,resistant
SAMN04901644,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN04901644,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN04901644,Pseudomonas aeruginosa,colistin,susceptible
SAMN04901644,Pseudomonas aeruginosa,doripenem,resistant
SAMN04901644,Pseudomonas aeruginosa,gentamicin,resistant
SAMN04901644,Pseudomonas aeruginosa,imipenem,resistant
SAMN04901644,Pseudomonas aeruginosa,levofloxacin,resistant
SAMN04901644,Pseudomonas aeruginosa,meropenem,resistant
SAMN04901644,Pseudomonas aeruginosa,piperacillin-tazobactam,resistant
SAMN04901644,Pseudomonas aeruginosa,polymyxin B,susceptible
SAMN04901644,Pseudomonas aeruginosa,tobramycin,resistant
SAMN04901645,Pseudomonas aeruginosa,amikacin,resistant
SAMN04901645,Pseudomonas aeruginosa,cefepime,resistant
SAMN04901645,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN04901645,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN04901645,Pseudomonas aeruginosa,colistin,susceptible
SAMN04901645,Pseudomonas aeruginosa,doripenem,resistant
SAMN04901645,Pseudomonas aeruginosa,gentamicin,resistant
SAMN04901645,Pseudomonas aeruginosa,imipenem,resistant
SAMN04901645,Pseudomonas aeruginosa,levofloxacin,resistant
SAMN04901645,Pseudomonas aeruginosa,meropenem,resistant
SAMN04901645,Pseudomonas aeruginosa,piperacillin-tazobactam,resistant
SAMN04901645,Pseudomonas aeruginosa,polymyxin B,susceptible
SAMN04901645,Pseudomonas aeruginosa,tobramycin,resistant
SAMN04901646,Pseudomonas aeruginosa,amikacin,susceptible
SAMN04901646,Pseudomonas aeruginosa,aztreonam,susceptible
SAMN04901646,Pseudomonas aeruginosa,cefepime,susceptible
SAMN04901646,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN04901646,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN04901646,Pseudomonas aeruginosa,colistin,susceptible
SAMN04901646,Pseudomonas aeruginosa,doripenem,susceptible
SAMN04901646,Pseudomonas aeruginosa,gentamicin,susceptible
SAMN04901646,Pseudomonas aeruginosa,imipenem,resistant
SAMN04901646,Pseudomonas aeruginosa,levofloxacin,susceptible
SAMN04901646,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
SAMN04901646,Pseudomonas aeruginosa,polymyxin B,susceptible
SAMN04901646,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN04901647,Pseudomonas aeruginosa,amikacin,susceptible
SAMN04901647,Pseudomonas aeruginosa,aztreonam,susceptible
SAMN04901647,Pseudomonas aeruginosa,cefepime,susceptible
SAMN04901647,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN04901647,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN04901647,Pseudomonas aeruginosa,colistin,susceptible
SAMN04901647,Pseudomonas aeruginosa,doripenem,susceptible
SAMN04901647,Pseudomonas aeruginosa,gentamicin,susceptible
SAMN04901647,Pseudomonas aeruginosa,imipenem,susceptible
SAMN04901647,Pseudomonas aeruginosa,levofloxacin,resistant
SAMN04901647,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
SAMN04901647,Pseudomonas aeruginosa,polymyxin B,susceptible
SAMN04901647,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN04901648,Pseudomonas aeruginosa,amikacin,susceptible
SAMN04901648,Pseudomonas aeruginosa,aztreonam,susceptible
SAMN04901648,Pseudomonas aeruginosa,cefepime,susceptible
SAMN04901648,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN04901648,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN04901648,Pseudomonas aeruginosa,colistin,susceptible
SAMN04901648,Pseudomonas aeruginosa,doripenem,susceptible
SAMN04901648,Pseudomonas aeruginosa,gentamicin,susceptible
SAMN04901648,Pseudomonas aeruginosa,imipenem,susceptible
SAMN04901648,Pseudomonas aeruginosa,levofloxacin,susceptible
SAMN04901648,Pseudomonas aeruginosa,meropenem,susceptible
SAMN04901648,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
SAMN04901648,Pseudomonas aeruginosa,polymyxin B,susceptible
SAMN04901648,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN04901649,Pseudomonas aeruginosa,amikacin,susceptible
SAMN04901649,Pseudomonas aeruginosa,aztreonam,susceptible
SAMN04901649,Pseudomonas aeruginosa,cefepime,susceptible
SAMN04901649,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN04901649,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN04901649,Pseudomonas aeruginosa,colistin,susceptible
SAMN04901649,Pseudomonas aeruginosa,doripenem,susceptible
SAMN04901649,Pseudomonas aeruginosa,gentamicin,susceptible
SAMN04901649,Pseudomonas aeruginosa,imipenem,susceptible
SAMN04901649,Pseudomonas aeruginosa,levofloxacin,susceptible
SAMN04901649,Pseudomonas aeruginosa,meropenem,susceptible
SAMN04901649,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
SAMN04901649,Pseudomonas aeruginosa,polymyxin B,susceptible
SAMN04901649,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN04901650,Pseudomonas aeruginosa,amikacin,resistant
SAMN04901650,Pseudomonas aeruginosa,aztreonam,susceptible
SAMN04901650,Pseudomonas aeruginosa,cefepime,susceptible
SAMN04901650,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN04901650,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN04901650,Pseudomonas aeruginosa,colistin,susceptible
SAMN04901650,Pseudomonas aeruginosa,imipenem,susceptible
SAMN04901650,Pseudomonas aeruginosa,levofloxacin,resistant
SAMN04901650,Pseudomonas aeruginosa,meropenem,resistant
SAMN04901650,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
SAMN04901650,Pseudomonas aeruginosa,polymyxin B,susceptible
SAMN04901650,Pseudomonas aeruginosa,tobramycin,resistant
SAMN04901651,Pseudomonas aeruginosa,amikacin,susceptible
SAMN04901651,Pseudomonas aeruginosa,aztreonam,susceptible
SAMN04901651,Pseudomonas aeruginosa,cefepime,susceptible
SAMN04901651,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN04901651,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN04901651,Pseudomonas aeruginosa,colistin,susceptible
SAMN04901651,Pseudomonas aeruginosa,doripenem,susceptible
SAMN04901651,Pseudomonas aeruginosa,imipenem,susceptible
SAMN04901651,Pseudomonas aeruginosa,levofloxacin,resistant
SAMN04901651,Pseudomonas aeruginosa,meropenem,susceptible
SAMN04901651,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
SAMN04901651,Pseudomonas aeruginosa,polymyxin B,susceptible
SAMN04901651,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN04901652,Pseudomonas aeruginosa,amikacin,susceptible
SAMN04901652,Pseudomonas aeruginosa,aztreonam,susceptible
SAMN04901652,Pseudomonas aeruginosa,cefepime,susceptible
SAMN04901652,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN04901652,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN04901652,Pseudomonas aeruginosa,colistin,susceptible
SAMN04901652,Pseudomonas aeruginosa,doripenem,susceptible
SAMN04901652,Pseudomonas aeruginosa,gentamicin,susceptible
SAMN04901652,Pseudomonas aeruginosa,imipenem,susceptible
SAMN04901652,Pseudomonas aeruginosa,levofloxacin,susceptible
SAMN04901652,Pseudomonas aeruginosa,meropenem,susceptible
SAMN04901652,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
SAMN04901652,Pseudomonas aeruginosa,polymyxin B,susceptible
SAMN04901652,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN04901653,Pseudomonas aeruginosa,amikacin,susceptible
SAMN04901653,Pseudomonas aeruginosa,aztreonam,susceptible
SAMN04901653,Pseudomonas aeruginosa,cefepime,susceptible
SAMN04901653,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN04901653,Pseudomonas aeruginosa,colistin,susceptible
SAMN04901653,Pseudomonas aeruginosa,doripenem,susceptible
SAMN04901653,Pseudomonas aeruginosa,imipenem,susceptible
SAMN04901653,Pseudomonas aeruginosa,levofloxacin,susceptible
SAMN04901653,Pseudomonas aeruginosa,meropenem,susceptible
SAMN04901653,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
SAMN04901653,Pseudomonas aeruginosa,polymyxin B,susceptible
SAMN04901653,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN04901654,Pseudomonas aeruginosa,amikacin,susceptible
SAMN04901654,Pseudomonas aeruginosa,aztreonam,susceptible
SAMN04901654,Pseudomonas aeruginosa,cefepime,susceptible
SAMN04901654,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN04901654,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN04901654,Pseudomonas aeruginosa,colistin,susceptible
SAMN04901654,Pseudomonas aeruginosa,doripenem,susceptible
SAMN04901654,Pseudomonas aeruginosa,gentamicin,susceptible
SAMN04901654,Pseudomonas aeruginosa,imipenem,resistant
SAMN04901654,Pseudomonas aeruginosa,levofloxacin,resistant
SAMN04901654,Pseudomonas aeruginosa,meropenem,susceptible
SAMN04901654,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
SAMN04901654,Pseudomonas aeruginosa,polymyxin B,susceptible
SAMN04901654,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN04901655,Pseudomonas aeruginosa,amikacin,susceptible
SAMN04901655,Pseudomonas aeruginosa,aztreonam,susceptible
SAMN04901655,Pseudomonas aeruginosa,cefepime,susceptible
SAMN04901655,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN04901655,Pseudomonas aeruginosa,colistin,susceptible
SAMN04901655,Pseudomonas aeruginosa,doripenem,resistant
SAMN04901655,Pseudomonas aeruginosa,gentamicin,resistant
SAMN04901655,Pseudomonas aeruginosa,imipenem,resistant
SAMN04901655,Pseudomonas aeruginosa,levofloxacin,resistant
SAMN04901655,Pseudomonas aeruginosa,meropenem,resistant
SAMN04901655,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
SAMN04901655,Pseudomonas aeruginosa,polymyxin B,susceptible
SAMN04901655,Pseudomonas aeruginosa,tobramycin,resistant
SAMN04901656,Pseudomonas aeruginosa,amikacin,susceptible
SAMN04901656,Pseudomonas aeruginosa,aztreonam,susceptible
SAMN04901656,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN04901656,Pseudomonas aeruginosa,colistin,susceptible
SAMN04901656,Pseudomonas aeruginosa,doripenem,resistant
SAMN04901656,Pseudomonas aeruginosa,gentamicin,resistant
SAMN04901656,Pseudomonas aeruginosa,imipenem,resistant
SAMN04901656,Pseudomonas aeruginosa,levofloxacin,resistant
SAMN04901656,Pseudomonas aeruginosa,meropenem,resistant
SAMN04901656,Pseudomonas aeruginosa,polymyxin B,susceptible
SAMN04901656,Pseudomonas aeruginosa,tobramycin,resistant
SAMN04901657,Pseudomonas aeruginosa,amikacin,susceptible
SAMN04901657,Pseudomonas aeruginosa,aztreonam,susceptible
SAMN04901657,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN04901657,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN04901657,Pseudomonas aeruginosa,colistin,susceptible
SAMN04901657,Pseudomonas aeruginosa,doripenem,susceptible
SAMN04901657,Pseudomonas aeruginosa,gentamicin,susceptible
SAMN04901657,Pseudomonas aeruginosa,imipenem,resistant
SAMN04901657,Pseudomonas aeruginosa,levofloxacin,resistant
SAMN04901657,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
SAMN04901657,Pseudomonas aeruginosa,polymyxin B,susceptible
SAMN04901657,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN04901658,Pseudomonas aeruginosa,amikacin,susceptible
SAMN04901658,Pseudomonas aeruginosa,aztreonam,resistant
SAMN04901658,Pseudomonas aeruginosa,cefepime,resistant
SAMN04901658,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN04901658,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN04901658,Pseudomonas aeruginosa,colistin,susceptible
SAMN04901658,Pseudomonas aeruginosa,doripenem,resistant
SAMN04901658,Pseudomonas aeruginosa,gentamicin,susceptible
SAMN04901658,Pseudomonas aeruginosa,imipenem,resistant
SAMN04901658,Pseudomonas aeruginosa,levofloxacin,resistant
SAMN04901658,Pseudomonas aeruginosa,meropenem,resistant
SAMN04901658,Pseudomonas aeruginosa,piperacillin-tazobactam,resistant
SAMN04901658,Pseudomonas aeruginosa,polymyxin B,susceptible
SAMN04901658,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN04901659,Pseudomonas aeruginosa,amikacin,susceptible
SAMN04901659,Pseudomonas aeruginosa,aztreonam,susceptible
SAMN04901659,Pseudomonas aeruginosa,cefepime,susceptible
SAMN04901659,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN04901659,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN04901659,Pseudomonas aeruginosa,colistin,susceptible
SAMN04901659,Pseudomonas aeruginosa,doripenem,susceptible
SAMN04901659,Pseudomonas aeruginosa,gentamicin,susceptible
SAMN04901659,Pseudomonas aeruginosa,imipenem,resistant
SAMN04901659,Pseudomonas aeruginosa,levofloxacin,resistant
SAMN04901659,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
SAMN04901659,Pseudomonas aeruginosa,polymyxin B,susceptible
SAMN04901659,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN04901660,Pseudomonas aeruginosa,amikacin,susceptible
SAMN04901660,Pseudomonas aeruginosa,aztreonam,susceptible
SAMN04901660,Pseudomonas aeruginosa,cefepime,susceptible
SAMN04901660,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN04901660,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN04901660,Pseudomonas aeruginosa,colistin,susceptible
SAMN04901660,Pseudomonas aeruginosa,doripenem,susceptible
SAMN04901660,Pseudomonas aeruginosa,gentamicin,susceptible
SAMN04901660,Pseudomonas aeruginosa,imipenem,resistant
SAMN04901660,Pseudomonas aeruginosa,levofloxacin,resistant
SAMN04901660,Pseudomonas aeruginosa,meropenem,susceptible
SAMN04901660,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
SAMN04901660,Pseudomonas aeruginosa,polymyxin B,susceptible
SAMN04901660,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN04901661,Pseudomonas aeruginosa,amikacin,susceptible
SAMN04901661,Pseudomonas aeruginosa,cefepime,susceptible
SAMN04901661,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN04901661,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN04901661,Pseudomonas aeruginosa,colistin,susceptible
SAMN04901661,Pseudomonas aeruginosa,gentamicin,resistant
SAMN04901661,Pseudomonas aeruginosa,imipenem,resistant
SAMN04901661,Pseudomonas aeruginosa,levofloxacin,resistant
SAMN04901661,Pseudomonas aeruginosa,meropenem,resistant
SAMN04901661,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
SAMN04901661,Pseudomonas aeruginosa,polymyxin B,susceptible
SAMN04901661,Pseudomonas aeruginosa,tobramycin,resistant
SAMN04901662,Pseudomonas aeruginosa,amikacin,susceptible
SAMN04901662,Pseudomonas aeruginosa,aztreonam,susceptible
SAMN04901662,Pseudomonas aeruginosa,cefepime,susceptible
SAMN04901662,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN04901662,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN04901662,Pseudomonas aeruginosa,colistin,susceptible
SAMN04901662,Pseudomonas aeruginosa,doripenem,susceptible
SAMN04901662,Pseudomonas aeruginosa,gentamicin,resistant
SAMN04901662,Pseudomonas aeruginosa,imipenem,resistant
SAMN04901662,Pseudomonas aeruginosa,levofloxacin,resistant
SAMN04901662,Pseudomonas aeruginosa,meropenem,susceptible
SAMN04901662,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
SAMN04901662,Pseudomonas aeruginosa,polymyxin B,susceptible
SAMN04901662,Pseudomonas aeruginosa,tobramycin,resistant
SAMN07291494,Pseudomonas aeruginosa,amikacin,resistant
SAMN07291494,Pseudomonas aeruginosa,aztreonam,resistant
SAMN07291494,Pseudomonas aeruginosa,cefepime,resistant
SAMN07291494,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN07291494,Pseudomonas aeruginosa,ceftolozane-tazobactam,resistant
SAMN07291494,Pseudomonas aeruginosa,colistin,susceptible
SAMN07291494,Pseudomonas aeruginosa,doripenem,resistant
SAMN07291494,Pseudomonas aeruginosa,gentamicin,resistant
SAMN07291494,Pseudomonas aeruginosa,imipenem,resistant
SAMN07291494,Pseudomonas aeruginosa,levofloxacin,resistant
SAMN07291494,Pseudomonas aeruginosa,meropenem,resistant
SAMN07291494,Pseudomonas aeruginosa,piperacillin-tazobactam,resistant
SAMN07291494,Pseudomonas aeruginosa,polymyxin B,susceptible
SAMN07291494,Pseudomonas aeruginosa,tobramycin,resistant
SAMN07291495,Pseudomonas aeruginosa,amikacin,susceptible
SAMN07291495,Pseudomonas aeruginosa,aztreonam,resistant
SAMN07291495,Pseudomonas aeruginosa,cefepime,resistant
SAMN07291495,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN07291495,Pseudomonas aeruginosa,ceftolozane-tazobactam,resistant
SAMN07291495,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN07291495,Pseudomonas aeruginosa,colistin,susceptible
SAMN07291495,Pseudomonas aeruginosa,doripenem,resistant
SAMN07291495,Pseudomonas aeruginosa,gentamicin,susceptible
SAMN07291495,Pseudomonas aeruginosa,imipenem,resistant
SAMN07291495,Pseudomonas aeruginosa,levofloxacin,resistant
SAMN07291495,Pseudomonas aeruginosa,meropenem,resistant
SAMN07291495,Pseudomonas aeruginosa,piperacillin-tazobactam,resistant
SAMN07291495,Pseudomonas aeruginosa,polymyxin B,susceptible
SAMN07291495,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN07291496,Pseudomonas aeruginosa,amikacin,resistant
SAMN07291496,Pseudomonas aeruginosa,cefepime,resistant
SAMN07291496,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN07291496,Pseudomonas aeruginosa,ceftolozane-tazobactam,resistant
SAMN07291496,Pseudomonas aeruginosa,ciprofloxacin,resistant
